label_1;type_1;subtyp_1;spec_1;dim1;dim2;cblcpty1;conntr1;status;cmpownr;label_2;type_2;subtyp_2;spec_2;dim1_2;dim2_2;cblcpty2;conntr2;featno1;label_3;type_3;subtyp3;spec_3;dim1_3;dim2_3;cblcpty3;conntr3;featno2;label_4;type_4;subtyp4;spec_4;dim1_4;dim2_4;cblcpty4;conntr4;featno3;label_5;type_5;subtyp5;spec_5;dim1_5;dim2_5;cblcpty5;conntr5;featno4;label_6;type_6;subtyp6;spec_6;dim1_6;dim2_6;cblcpty6;conntr6;featno5;label_7;type_7;subtyp7;spec_7;dim1_7;dim2_7;cblcpty7;conntr7;featno6;label_8;type_8;subtyp_8;spec_8;dim1_8;dim2_8;cblcpty8;conntr8;featno7;strtfeat;endfeat;lat;lon;sg21;sg26;address;pon_no;zone_no;subplace;mainplce;mun;stackref;datecrtd;crtdby;date_edt;editby;comments
MAM.P.A316;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.A316;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.A316;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.A316;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.A316;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.A316;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.A316;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.A316;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.40746954954715;-25.70478788251669;;Null;;59;5;799046003;799046;City of Tshwane;MAM;;;;;
MAM.P.A318;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.A318;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.A318;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.A318;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.A318;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.A318;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.A318;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.A318;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.40769229982679;-25.704977632414188;;Null;;57;5;799046003;799046;City of Tshwane;MAM;;;;;
MAM.P.A319;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.A319;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.A319;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.A319;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.A319;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.A319;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.A319;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.A319;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.40816405011135;-25.704509503540542;;Null;;56;5;799046003;799046;City of Tshwane;MAM;;;;;
MAM.P.A320;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.A320;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.A320;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.A320;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.A320;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.A320;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.A320;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.A320;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.40832957274581;-25.704416903465315;;Null;;56;5;799046003;799046;City of Tshwane;MAM;;;;;
MAM.P.A323;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.A323;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.A323;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.A323;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.A323;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.A323;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.A323;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.A323;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.407948754936438;-25.705218472866488;;Null;;57;5;799046003;799046;City of Tshwane;MAM;;;;;
MAM.P.A326;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.A326;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.A326;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.A326;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.A326;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.A326;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.A326;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.A326;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.4087477;-25.7056565;;Null;;;5;799046025;799046;City of Tshwane;MAM;;;;;
MAM.P.A327;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.A327;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.A327;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.A327;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.A327;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.A327;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.A327;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.A327;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.408815144390278;-25.7051015652715;;Null;;56;5;799046026;799046;City of Tshwane;MAM;;;;;
MAM.P.A328;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.A328;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.A328;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.A328;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.A328;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.A328;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.A328;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.A328;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.408540816667422;-25.704904790111648;;Null;;56;5;799046003;799046;City of Tshwane;MAM;;;;;
MAM.P.A329;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.A329;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.A329;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.A329;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.A329;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.A329;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.A329;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.A329;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.40832262774017;-25.70500202019064;;Null;;57;5;799046003;799046;City of Tshwane;MAM;;;;;
MAM.P.A331;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.A331;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.A331;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.A331;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.A331;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.A331;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.A331;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.A331;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.4070766411235;-25.705314622565652;;Null;;59;5;799046003;799046;City of Tshwane;MAM;;;;;
MAM.P.A332;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.A332;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.A332;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.A332;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.A332;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.A332;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.A332;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.A332;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.407497329569715;-25.705513635606263;;Null;;59;5;799046003;799046;City of Tshwane;MAM;;;;;
MAM.P.A334;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.A334;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.A334;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.A334;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.A334;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.A334;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.A334;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.A334;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.40733309902992;-25.70589872221864;;Null;;60;5;799046003;799046;City of Tshwane;MAM;;;;;
MAM.P.A339;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.A339;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.A339;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.A339;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.A339;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.A339;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.A339;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.A339;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.4080065;-25.7066491;;Null;;55;5;799046003;799046;City of Tshwane;MAM;;;;;
MAM.P.A341;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.A341;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.A341;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.A341;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.A341;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.A341;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.A341;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.A341;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.4080515;-25.7070524;;Null;;55;5;799046003;799046;City of Tshwane;MAM;;;;;
MAM.P.A342;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.A342;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.A342;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.A342;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.A342;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.A342;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.A342;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.A342;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.4080975;-25.7074474;;Null;;55;3,005;799046003;799046;City of Tshwane;MAM;;;;;
MAM.P.A343;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.A343;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.A343;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.A343;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.A343;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.A343;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.A343;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.A343;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.407549001226787;-25.70665135296107;;Null;;60;5;799046003;799046;City of Tshwane;MAM;;;;;
MAM.P.A344;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.A344;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.A344;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.A344;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.A344;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.A344;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.A344;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.A344;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.407668308675557;-25.707216237208318;;Null;;28;3;799046003;799046;City of Tshwane;MAM;;;;;
MAM.P.A346;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.A346;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.A346;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.A346;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.A346;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.A346;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.A346;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.A346;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.40793216436173;-25.70757450688799;;Null;;28;3;799046003;799046;City of Tshwane;MAM;;;;;
MAM.P.A347;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.A347;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.A347;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.A347;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.A347;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.A347;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.A347;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.A347;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.407690222288586;-25.707851731986462;;Null;;28;3;799046003;799046;City of Tshwane;MAM;;;;;
MAM.P.A352;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.A352;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.A352;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.A352;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.A352;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.A352;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.A352;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.A352;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.40791367694876;-25.708296603488773;;Null;;27;3;799046003;799046;City of Tshwane;MAM;;;;;
MAM.P.A355;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.A355;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.A355;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.A355;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.A355;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.A355;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.A355;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.A355;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.407816834275046;-25.708789959270675;;Null;;27;3;799046003;799046;City of Tshwane;MAM;;;;;
MAM.P.A356;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.A356;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.A356;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.A356;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.A356;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.A356;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.A356;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.A356;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.408136610702368;-25.708533488836583;;Null;;27;3;799046003;799046;City of Tshwane;MAM;;;;;
MAM.P.A358;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.A358;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.A358;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.A358;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.A358;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.A358;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.A358;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.A358;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.408411811928143;-25.708797073118994;;Null;;26;3;799046003;799046;City of Tshwane;MAM;;;;;
MAM.P.A359;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.A359;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.A359;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.A359;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.A359;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.A359;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.A359;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.A359;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.408470013883317;-25.709252475816317;;Null;;26;3;799046003;799046;City of Tshwane;MAM;;;;;
MAM.P.A362;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.A362;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.A362;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.A362;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.A362;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.A362;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.A362;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.A362;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.4085345;-25.7089337;;Null;;26;3;799046025;799046;City of Tshwane;MAM;;;;;
MAM.P.A363;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.A363;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.A363;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.A363;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.A363;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.A363;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.A363;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.A363;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.4088463;-25.7094887;;Null;;26;3;799046025;799046;City of Tshwane;MAM;;;;;
MAM.P.A364;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.A364;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.A364;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.A364;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.A364;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.A364;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.A364;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.A364;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.4091581;-25.7100438;;Null;;26;3;799046025;799046;City of Tshwane;MAM;;;;;
MAM.P.A366;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.A366;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.A366;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.A366;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.A366;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.A366;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.A366;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.A366;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.4099234;-25.710313;;Null;;24;3;799046025;799046;City of Tshwane;MAM;;;;;
MAM.P.A367;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.A367;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.A367;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.A367;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.A367;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.A367;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.A367;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.A367;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.4103338;-25.7101239;;Null;;24;3;799046025;799046;City of Tshwane;MAM;;;;;
MAM.P.A371;Pole;Creosote;H4SANS754;7m;120-140mm;Null;Null;Permission not granted;PlanNet;MAM.P.A371;Dead-End;Mini-ADSS;Galvanised Steel Wire/Steel Thimble;4.50-6.19mm;Null;Null;Null;1;MAM.P.A371;Tangent;;Galvanised Steel Wire/Nylon Sheave;;;Null;Null;;MAM.P.A371;Hook;Offset Bracket;2Way;(R19*W12.50mm)*2;Null;Null;Null;1;MAM.P.A371;Slack Bracket;Bracket;Extreme Slack;D620;D516;Null;Null;1;MAM.P.A371;Attachment;Strapping;Grade304 BandIt;19*0.5mm;Null;Null;Null;4;MAM.P.A371;Attachment;Buckle;Grade304 BandIt;19mm;Null;Null;Null;4;MAM.P.A371;Tension Control;Stay Set;7/2mm/M12 Set;7/2mm;;Null;Null;;Null;Null;28.4115391;-25.709545;;Null;;24;3;799046025;799046;City of Tshwane;MAM;;;;;
