label,type,subtyp,spec,dim1,dim2,cblcpty,conntr,ntwrkptn,cmpownr,strtfeat,endfeat,lat,lon,sg21,sg26,address,pon_no,zone_no,subplace,mainplce,mun,stackref,datecrtd,crtdby,date_edt,editby,comments
DR1752164,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C806,LAW.ONT.DR1752164,,,,,,142,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752165,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.C806,LAW.ONT.DR1752165,,,,,,142,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752166,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C806,LAW.ONT.DR1752166,,,,,,142,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752167,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C806,LAW.ONT.DR1752167,,,,,,142,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752168,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C806,LAW.ONT.DR1752168,,,,,,142,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752169,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C806,LAW.ONT.DR1752169,,,,,,142,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752170,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C806,,,,,,,142,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1752155,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.C808,LAW.ONT.DR1752155,,,,,,142,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752156,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C808,LAW.ONT.DR1752156,,,,,,142,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752157,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.C808,LAW.ONT.DR1752157,,,,,,142,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752158,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.C808,LAW.ONT.DR1752158,,,,,,142,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752159,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C808,LAW.ONT.DR1752159,,,,,,142,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752160,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C808,LAW.ONT.DR1752160,,,,,,142,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752161,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.C808,LAW.ONT.DR1752161,,,,,,142,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752162,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C808,,,,,,,142,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1752099,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.C811,LAW.ONT.DR1752099,,,,,,142,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752100,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.C811,LAW.ONT.DR1752100,,,,,,142,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752101,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.C811,LAW.ONT.DR1752101,,,,,,142,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752102,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.C811,LAW.ONT.DR1752102,,,,,,142,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752103,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C811,LAW.ONT.DR1752103,,,,,,142,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752104,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.C811,LAW.ONT.DR1752104,,,,,,142,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752105,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C811,LAW.ONT.DR1752105,,,,,,142,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752106,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C811,LAW.ONT.DR1752106,,,,,,142,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752115,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C812,LAW.ONT.DR1752115,,,,,,142,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752116,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.C812,LAW.ONT.DR1752116,,,,,,142,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752117,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C812,LAW.ONT.DR1752117,,,,,,142,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752118,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.C812,LAW.ONT.DR1752118,,,,,,142,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752119,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C812,LAW.ONT.DR1752119,,,,,,142,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752120,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C812,LAW.ONT.DR1752120,,,,,,142,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752121,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.C812,LAW.ONT.DR1752121,,,,,,142,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752122,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C812,LAW.ONT.DR1752122,,,,,,142,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752107,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C813,LAW.ONT.DR1752107,,,,,,142,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752108,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C813,LAW.ONT.DR1752108,,,,,,142,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752109,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C813,LAW.ONT.DR1752109,,,,,,142,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752110,Cable,Drop,SM/G657A2,2.8mm,25m,1F,,,PlanNet,LAW.P.C813,LAW.ONT.DR1752110,,,,,,142,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752111,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.C813,LAW.ONT.DR1752111,,,,,,142,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752112,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.C813,LAW.ONT.DR1752112,,,,,,142,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752113,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C813,LAW.ONT.DR1752113,,,,,,142,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752114,Cable,Drop,SM/G657A2,2.8mm,25m,1F,,,PlanNet,LAW.P.C813,LAW.ONT.DR1752114,,,,,,142,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752243,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C815,LAW.ONT.DR1752243,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752244,Cable,Drop,SM/G657A2,2.8mm,25m,1F,,,PlanNet,LAW.P.C815,LAW.ONT.DR1752244,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752245,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.C815,LAW.ONT.DR1752245,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752246,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C815,LAW.ONT.DR1752246,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752247,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.C815,LAW.ONT.DR1752247,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752248,Cable,Drop,SM/G657A2,2.8mm,60m,1F,,,PlanNet,LAW.P.C815,LAW.ONT.DR1752248,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752249,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C815,LAW.ONT.DR1752249,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752250,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C815,,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1752251,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.C816,LAW.ONT.DR1752251,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752252,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.C816,LAW.ONT.DR1752252,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752253,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.C816,LAW.ONT.DR1752253,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752254,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C816,LAW.ONT.DR1752254,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752255,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C816,LAW.ONT.DR1752255,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752256,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C816,LAW.ONT.DR1752256,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752257,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C816,LAW.ONT.DR1752257,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752258,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C816,,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1752259,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C817,LAW.ONT.DR1752259,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752260,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.C817,LAW.ONT.DR1752260,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752261,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C817,LAW.ONT.DR1752261,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752262,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C817,LAW.ONT.DR1752262,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752263,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.C817,LAW.ONT.DR1752263,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752264,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C817,LAW.ONT.DR1752264,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752265,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C817,LAW.ONT.DR1752265,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752266,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C817,,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1752235,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.C818,LAW.ONT.DR1752235,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752236,Cable,Drop,SM/G657A2,2.8mm,25m,1F,,,PlanNet,LAW.P.C818,LAW.ONT.DR1752236,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752237,Cable,Drop,SM/G657A2,2.8mm,60m,1F,,,PlanNet,LAW.P.C818,LAW.ONT.DR1752237,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752238,Cable,Drop,SM/G657A2,2.8mm,70m,1F,,,PlanNet,LAW.P.C818,LAW.ONT.DR1752238,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752239,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C818,LAW.ONT.DR1752239,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752240,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.C818,LAW.ONT.DR1752240,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752241,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C818,LAW.ONT.DR1752241,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752242,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.C818,,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1752211,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.C820,LAW.ONT.DR1752211,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752212,Cable,Drop,SM/G657A2,2.8mm,25m,1F,,,PlanNet,LAW.P.C820,LAW.ONT.DR1752212,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752213,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C820,LAW.ONT.DR1752213,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752214,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C820,LAW.ONT.DR1752214,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752215,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.C820,LAW.ONT.DR1752215,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752216,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C820,LAW.ONT.DR1752216,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752217,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C820,,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1752218,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.C820,,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1752187,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C821,LAW.ONT.DR1752187,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752188,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.C821,LAW.ONT.DR1752188,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752189,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C821,LAW.ONT.DR1752189,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752190,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C821,LAW.ONT.DR1752190,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752191,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.C821,LAW.ONT.DR1752191,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752192,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.C821,LAW.ONT.DR1752192,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752193,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C821,,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1752194,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C821,,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1752195,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.C823,LAW.ONT.DR1752195,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752196,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.C823,LAW.ONT.DR1752196,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752197,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C823,LAW.ONT.DR1752197,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752198,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C823,LAW.ONT.DR1752198,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752199,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.C823,LAW.ONT.DR1752199,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752200,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.C823,LAW.ONT.DR1752200,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752201,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C823,,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1752202,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C823,,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1752203,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C824,LAW.ONT.DR1752203,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752204,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C824,LAW.ONT.DR1752204,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752205,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.C824,LAW.ONT.DR1752205,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752206,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.C824,LAW.ONT.DR1752206,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752207,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.C824,LAW.ONT.DR1752207,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752208,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C824,,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1752209,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C824,,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1752210,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C824,,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1752227,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.C825,LAW.ONT.DR1752227,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752228,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.C825,LAW.ONT.DR1752228,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752229,Cable,Drop,SM/G657A2,2.8mm,60m,1F,,,PlanNet,LAW.P.C825,LAW.ONT.DR1752229,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752230,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.C825,LAW.ONT.DR1752230,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752231,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C825,LAW.ONT.DR1752231,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752232,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C825,LAW.ONT.DR1752232,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752233,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.C825,,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1752234,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C825,,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1752219,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C826,LAW.ONT.DR1752219,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752220,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C826,LAW.ONT.DR1752220,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752221,Cable,Drop,SM/G657A2,2.8mm,30m,1F,,,PlanNet,LAW.P.C826,LAW.ONT.DR1752221,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752222,Cable,Drop,SM/G657A2,2.8mm,60m,1F,,,PlanNet,LAW.P.C826,LAW.ONT.DR1752222,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752223,Cable,Drop,SM/G657A2,2.8mm,50m,1F,,,PlanNet,LAW.P.C826,LAW.ONT.DR1752223,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,
DR1752224,Cable,Drop,SM/G657A2,2.8mm,60m,1F,,,PlanNet,LAW.P.C826,,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1752225,Cable,Drop,SM/G657A2,2.8mm,40m,1F,,,PlanNet,LAW.P.C826,,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
DR1752226,Cable,Drop,SM/G657A2,2.8mm,60m,1F,,,PlanNet,LAW.P.C826,,,,,,,143,12,798038002,798038,City of Johannesburg,LAW,2025-04-14T07:50:57.765,PlanNet,,,Spare
